gene_id	gene_length	counts
104228	1410	12322
104262	1376	5284
104263	1275	6213
104427	1936	0
104751	580	10
104865	1543	145
105041	624	5
105705	736	0
106293	1215	100
108660	1372	430
109582	424	227
110016	2063	126
110132	795	14
110412	2068	492
111419	610	868
111569	728	89
111805	1722	1417
112169	748	109
112358	1003	287
112677	1217	836
112918	607	718
112947	3069	2694
112948	440	575
113292	926	0
113618	1037	934
114312	1289	52
114317	1774	887
114333	950	0
114356	1698	6724
114980	754	41
115014	658	11
115147	1991	3867
115533	623	17
115624	445	0
115690	1233	365
115723	898	12
115724	1150	85
115829	1340	387
116338	442	28
117190	437	5
117267	1675	174
117358	2136	286
117894	1263	250
118702	698	11
118759	955	14
118824	384	0
118921	1863	37
120091	626	1640
120346	675	121
120861	1317	925
122138	1539	881
122311	920	170
122379	1085	100
122701	772	108
122856	1041	212
122966	798	173
122969	939	233
122982	694	110
123264	1872	16
123271	1145	1997
123662	1786	0
123715	779	0
123748	1370	0
124757	1004	0
125660	1515	0
125935	1926	62946
126527	839	10
126625	973	137
126637	2001	6956
126671	1062	365
126950	681	16
127234	1569	450
127346	1429	280
127348	814	2
127361	1294	0
127466	1423	347
127507	1276	126
127853	1792	123
127890	1787	251
128682	821	1013
129617	2115	4646
129966	1209	72
130072	779	33
130133	1680	112
130507	1482	926
130971	471	11
131092	1201	1321
131176	1407	3521
131443	1385	267
132604	1294	225
132650	1378	472
132862	1998	4500
133154	2135	166
133379	1079	70
133463	468	68
133503	2260	200
133546	604	2860
133559	1255	34
133737	939	1525
133742	2331	1903
133861	1128	2576
133863	1267	33
133868	2176	58
134389	2715	392
134468	884	357
134698	808	0
134859	1130	3316
134922	1270	646
134981	527	515
135043	760	23
135200	1446	5
135303	650	21
135343	2844	1216
135677	3169	3204
135715	1593	752
135778	1810	245
135779	1465	207
135949	1974	407
136007	1113	19
136061	1124	4183
136151	2205	348
136281	755	11
136398	587	12
136923	2434	390
137260	1188	236
137294	2327	1371
137369	2082	7495
137389	1889	1486
137490	466	4
137629	1245	0
137771	914	304
137782	451	11
137899	1826	43
137905	736	78
137999	529	114
138029	1031	942
138063	736	0
138294	923	0
138307	1063	184
138323	971	1447
138324	1013	868
138454	1372	232
138575	1400	24332
138586	701	3252
138660	687	12
138889	2347	167
139152	4347	9904
139358	836	104
139372	1362	295
139490	413	509
139941	950	6
139999	1288	119
140178	1066	378
140509	2847	9326
140569	762	11
140698	1299	808
141248	866	27
141278	2094	641
141692	1877	4776
142913	1187	1556
143146	2503	3837
143218	407	0
143228	5475	6088
143979	1149	196
144120	1426	82
144227	396	0
144294	1677	203
144590	1429	1
144761	1081	0
144942	1010	19
145159	1190	65
145252	2644	3537
145277	960	88
145328	1088	2
145358	1298	6
145673	976	7
145949	870	78
146025	1494	335
146368	1457	74
146392	933	161
146560	3119	468
147174	2135	2814
147606	1215	39
147903	2378	7276
148306	1273	3976
148308	1941	62
148353	817	19874
148704	1637	9
149061	642	716
149285	1301	4
149612	543	72
149685	1355	173
149749	757	386
149995	704	2
150035	1184	0
150202	1258	443
150679	2794	1409
150718	873	398
150836	2371	3074
150991	645	72
151152	660	5
151164	747	20
151173	1601	241
151174	1345	25
151206	421	0
151513	538	27
151618	2775	823
151863	491	642
151922	2412	1448
152003	3860	1107
152027	891	0
152143	1982	178
152907	547	0
152963	977	0
152995	1194	0
153011	1303	0
153077	471	0
153083	1585	322
153120	1356	93
153258	1357	980
153348	1832	723
153369	1415	999
153458	1545	145
153678	1320	130
153849	801	412
153963	841	37
154359	1570	1590
154566	1780	0
154594	489	0
154682	1345	86
154879	1297	67
155594	2655	1060
155791	1630	9
155875	1079	203
155947	864	109
156440	1815	1298
156540	453	0
156549	1508	944
156585	341	0
156839	886	8
156882	585	62594
157160	1439	176
157481	977	34
157547	889	0
157618	812	1890
157657	1710	251
157799	900	17
158047	1301	268
158201	3392	6978
158257	900	544
158478	831	108
160077	3093	602
160212	1962	25
160391	762	169
161053	1855	580
161447	1025	7
161453	1393	0
161458	1455	487
161459	441	151
161663	425	0
161769	1712	525
161875	2482	9068
162253	2958	0
162331	526	0
162450	834	496
162858	977	275
163250	1645	27
163421	756	0
163540	2224	41
164951	3057	15641
165033	895	3602
165878	877	1049
166012	954	131
166182	590	167
166510	1775	144
166620	489	4
166667	2005	2472
166697	2205	5554
166891	1748	4345
167228	1374	196
167487	3096	4269
167644	1647	11585
168305	1413	664
168838	2119	11173
169169	485	0
169811	1972	811
169901	1833	7987
170121	3867	7497
170122	1822	41170
170644	2535	911
170790	1175	4371
171166	1950	418
171621	1840	239
172093	1256	220
172406	642	142
172562	539	0
172861	2870	4200
173799	654	52
173843	1141	6665
174432	505	118
174619	1219	757
174639	552	0
174741	915	0
175065	1471	264
175102	650	12
175384	1108	8
175559	709	216
175906	897	3
175935	2292	754
176101	733	79
176234	1899	0
176274	309	82
176280	1052	188
176346	655	208
176571	1341	110
176646	892	79
176874	1012	325
177047	704	247
177048	906	55
177431	521	162
177658	831	105
177662	807	21
177704	898	262
177779	1857	233
178121	397	8
178202	1608	192
178292	511	0
178333	1126	156
178334	716	450
178345	1448	7895
178458	940	197
178694	840	3
179068	1678	1219
179084	525	0
179086	681	110
179088	1636	418
179583	935	0
179640	1288	22
179654	780	595
180068	1700	37
180101	3903	5407
180579	1080	51381
181092	1472	0
181129	2140	1306
182038	1048	67
182509	1933	2896
182778	1274	5326
183790	642	7
184000	949	2198
184246	1268	1283
184469	2093	803
184771	920	223
184846	2313	3451
185041	1006	0
185074	930	0
185158	1349	3383
185236	792	0
185298	1023	0
185303	1935	231
185715	1191	553
185731	969	0
185753	1562	58
186215	997	0
186274	632	0
186280	6705	13494
186541	999	298
186578	838	6
187339	998	97
187354	1175	155
187590	964	576
187802	861	5181
187923	984	522
187960	1335	1198
187961	1372	679
188002	1750	13655
188117	1300	2152
188282	1984	754
189120	2569	1147
189121	962	246
189762	736	204
189991	1178	39
190427	545	96
190448	2061	258
190709	635	138
190839	1752	2978
191059	558	256
191262	1743	5692
191380	697	856
191701	847	1978
192949	693	618
193283	962	852
193379	404	110
193549	691	197
193663	846	8
193883	2481	12075
193987	327	3
194004	2824	1494
194062	454	16
194089	1090	4
194150	1181	0
194182	2206	35
194387	976	107
194520	640	4
194523	867	19
194689	1575	301
194697	662	0
194834	1236	60
194913	1702	111
194930	1424	0
195005	854	193
195195	1541	0
195422	1472	24
195433	418	47
195539	1662	186
195595	1520	2
195653	459	0
195764	525	362
195825	1685	16
195876	965	7
195887	679	4
195961	745	0
195973	787	47
196164	1157	638
196240	1435	0
196365	1601	9131
196446	1801	34
196514	1251	138
196611	1106	254
196782	537	118
196824	953	236
196898	1452	222
197250	1014	1
197322	931	0
197411	1559	43
197471	818	24
197582	1919	182
197781	489	1
198007	699	107
198448	1223	441
198533	1103	112
198589	1272	32
198639	625	9
199096	1853	495
199099	1511	0
199364	1475	314
200308	1649	2
200364	1246	0
200378	1768	0
200789	2201	21
201265	1650	211
201322	630	4
201669	577	130
201978	748	125
203171	684	21
203430	1764	61
203645	1016	0
203664	947	0
203694	862	0
203737	860	0
203812	551	182
204430	882	44716
204526	511	0
204566	1380	5276
205243	1415	0
205801	981	988
205818	1951	0
205850	999	0
206593	1296	1339
207505	3717	1259
207604	618	14
208501	2013	343
208516	1535	257
208790	1773	242
209049	1491	887
209053	538	0
209162	1212	715
209398	522	0
209662	412	0
210890	1185	0
212166	1487	1774
212491	984	2
213312	968	0
213406	1820	1658
213624	665	128
213636	460	0
213708	1806	67
213725	529	14
213728	817	16
213750	901	69
213805	1036	0
213978	946	20
213987	1164	0
214135	1425	1694
214193	920	863
214602	695	15
214659	931	0
214891	823	12
214998	1401	69
215104	832	4
215161	2279	2605
215162	1740	633
215235	1400	0
215322	1142	903
215489	1026	43
215557	545	33
215802	1870	169
216164	1068	208
216306	899	0
216378	1110	0
216427	524	0
216432	430	0
216644	880	26
216764	1730	0
217291	1074	0
217446	640	4
217571	1164	1937
217628	2973	3999
217642	583	66
217695	1701	269
217715	876	0
217721	1954	218
218294	2373	0
218347	657	0
218442	2560	1256
218832	2241	1037
218928	2419	0
219084	855	23
219117	659	680
219151	1355	7
219201	789	1
219202	513	0
219411	1231	0
219445	990	230
219875	1288	34398
219884	3169	972
220191	519	0
220203	603	0
220356	1215	145
220437	851	449
220465	778	321
220581	625	2
220593	1202	3367
220880	2338	292
220929	809	343
220936	1844	327
220964	706	23
221055	897	41
221089	1017	0
221601	579	24
223145	1825	4614
224149	501	73
224160	663	72
224260	2898	2283
224397	1876	211
224609	818	196
224739	1180	188
224822	1247	1284
225031	1541	2428
225110	2599	373
225387	2345	3652
226660	870	306
227205	655	5163
227374	1440	92
228114	1012	118
228274	1386	1911
228443	1227	382
228956	870	130
229010	3108	2305
229328	1951	1154
230047	915	70
231040	784	117
231045	430	29
231171	1852	333
232217	822	133
232494	2652	4017
232835	815	304
233380	759	80
234086	1296	36738
234210	2466	2097
234792	513	7788
235623	1062	23580
236023	367	92
236113	796	5831
236576	2556	11979
236770	1866	791
237012	1679	7481
237804	602	171
237927	1110	1310
238130	943	1011
238188	795	279
238364	1293	1292
238454	649	31
238494	489	13
238816	1686	965
238950	2521	5492
241422	497	7568
241780	921	6628
241899	372	1143
242620	1128	600
242836	1159	61009
242971	3084	2897
243265	804	14489
243569	1264	8493
243613	965	73
243678	2026	1201
243816	772	127
243948	1382	303
244170	1223	400
244185	1654	312
244210	2072	1415
244225	919	159
244540	938	47
245109	913	88
245366	918	0
245605	944	101
245606	768	421
245623	464	12
245625	1090	342
245780	1276	1528
246233	1328	64
246324	935	9
246813	478	34
246880	946	3529
247050	1308	473
247075	395	0
247122	871	0
247231	2080	374
247929	876	134
248082	938	6
248157	2157	1127
248234	853	0
248392	806	2765
248569	892	884
248716	778	12
249471	426	0
249783	923	0
249828	601	33
250423	935	5
250635	970	403
250674	797	0
250680	621	990
250694	1264	0
251143	764	162
251194	1010	0
251392	1467	229
251661	1210	0
252057	4610	1584
252071	1955	30
252112	1415	48
252267	1985	0
252300	798	0
252301	583	0
252378	514	124
252782	2345	677
252912	713	0
253563	1285	240
253699	582	53
253826	3300	971
254211	886	0
254245	2557	750
255196	1187	0
255200	1059	0
255475	645	10333
255550	1379	2
255567	759	0
255819	1394	1013
255915	1034	74
256064	584	60
256159	780	253
256432	1311	439
256745	1332	230
256988	883	231
257003	807	79
257029	906	0
257110	1205	14942
257294	3216	8104
257584	1262	15264
257715	2207	0
257895	1058	21
258857	1412	835
258898	1297	752
258914	1312	0
259244	1809	246
259525	1239	99
260181	882	29
260208	821	15
260229	1100	201
260556	693	0
260557	944	26
260596	897	50
260747	1165	1334
260885	1736	1876
260911	896	1746
260964	487	65
261121	937	27
261225	980	46
261252	631	0
261301	989	12
261367	995	346
261383	933	726
261923	1311	131
262065	847	3
262155	890	291
262365	984	167
262530	1348	595
262990	1131	169
263014	1328	1176
263020	1506	1987
263598	931	98
263688	1629	110
263710	1176	5073
263775	1584	198
263903	872	44
264081	1497	46
264412	964	220
264487	857	33
264574	1128	75
264888	757	920
265029	981	241
265172	569	60
265246	932	198
265360	676	46
265582	1718	332
265831	1996	264
266527	1117	8
266560	1128	914
266648	1454	6891
266678	2922	8194
266803	1251	57
267121	907	128
267438	1566	50
268202	1116	2669
268488	1083	1938
269949	802	159
270831	1018	4719
271390	473	2677
271666	874	10
271706	1615	2524
271889	1566	267
271998	1126	2125
272398	2674	956
272462	1676	1269
273153	708	101
273374	983	582
273500	921	27
273530	1310	2744
273569	898	9
273591	1056	5479
273931	1093	208
274000	1190	898
274269	720	2283
274745	1489	4832
276024	1792	3218
276030	1119	286
276121	1186	197
276229	1314	108
276256	844	53
276296	996	0
276305	1077	5
276352	719	24
276450	1270	250
276910	2301	263
277429	1060	221
277430	1031	72
277439	1542	21
277470	1758	3596
277813	1006	126
278054	1510	34
278101	1524	167
278208	699	0
278399	1307	1537
278967	1317	465
279551	782	103
279687	3414	371
279807	528	0
279852	1074	38
279854	896	6
279857	903	24
279932	1017	339
279948	608	5
279952	880	0
280361	511	43
280688	714	4
280789	1019	3
280850	849	0
280889	875	0
280943	938	5
280963	944	1
281121	930	8
281213	1013	0
281227	1047	0
281245	369	0
281259	1584	8
281264	823	0
281299	2196	96
281350	1076	0
281596	1065	0
281960	2193	711
282238	1107	0
282245	872	0
282653	738	0
282931	459	0
283301	588	115
283936	1016	400
284233	1887	0
284483	791	57
284484	1962	634
284667	3598	584
284705	510	1718
284707	2471	2495
284829	4121	874
285009	1248	12217
285759	1119	9309
286700	1597	2283
286848	1104	41
287855	855	42
287866	771	81
287992	871	100
288032	562	0
288281	544	79
288331	793	8
288339	1772	230
288370	966	54
288674	2944	5010
288679	911	18067
289278	2850	800
289306	1073	586
290797	761	76
290842	7084	445
291121	6048	9820
291257	2141	376
291464	376	0
292345	1792	1714
292389	1828	656
292719	1892	3064
292749	1484	9
293001	335	3712
294150	901	260
294234	1357	134
294271	2035	144
294442	950	238
294468	923	88
294887	1951	464
296209	936	50
296315	913	2658
296500	809	0
296844	1102	482
297355	744	5
298193	1429	1
298217	898	144
298236	563	32
298615	819	617
298649	1846	1142
298872	1057	0
299373	1225	3
299533	475	503
300726	842	133
300774	447	125
301385	2064	2105
301669	1321	1679
301830	835	5
301833	1486	4050
301901	1331	199
302216	905	1390
302706	963	1186
302786	860	22886
303989	437	808
304404	1172	2028
304660	386	44
304674	1640	3967
304980	1997	1420
305268	733	25
305371	1045	54
305376	927	94
305496	1118	32
305497	946	6
307150	747	0
307183	416	0
307567	1358	79
307866	913	470
308033	1347	5116
308649	582	167
308875	1110	126
308945	1285	355
308987	1044	680
309031	1147	39
309158	381	33
309291	387	30
309396	878	875
309635	2857	4106
309723	653	0
309881	1654	3820
310254	878	0
310379	1065	0
310703	1263	0
310713	1164	0
310718	950	0
310773	1606	9296
310900	557	0
310925	1389	414
311030	2073	0
311188	925	0
311292	665	11
311429	1226	16
311895	2236	110
311945	1793	95
311971	1883	26
312038	918	61
312838	2247	494
313231	925	0
313632	755	307
313948	2265	0
314144	1145	0
314430	523	8
314498	786	0
314521	627	0
314664	936	0
314972	1463	0
315237	830	421
315455	658	0
317515	1459	553
318800	1168	105
318893	1083	2304
319572	1320	41
319957	725	76
320561	1152	38150
320597	1204	277
321219	524	5
321240	811	84
321381	558	218
321514	532	7122
321668	767	0
321708	1094	12
321877	1003	25
322851	423	0
323078	777	0
323128	1620	0
323374	2104	0
323645	1514	414
323798	2260	1303
324200	1563	74
324231	457	0
324418	1772	0
324918	1565	0
325238	793	4
326207	1042	122
326661	896	4
326705	2030	57
327044	1344	623
327454	1773	0
327826	1027	5
328229	720	402
328915	914	6
328916	842	16
330279	1302	350
330946	1024	25
331378	2615	3094
331726	1253	1815
332060	2115	408
332201	572	0
332706	743	0
332874	891	97
332911	724	0
332950	767	17
333015	1605	300
333050	1170	119
334242	1223	0
334612	1794	505
335160	1632	348
335264	893	132
335412	1307	1130
335613	780	0
335729	978	0
335741	639	5
335926	605	3
336040	1652	2591
336125	2093	0
336690	954	888
337150	1282	15
337206	705	0
337275	1289	26
337364	885	10
337733	1439	1572
337766	2247	2569
337785	1878	2696
338432	1712	905
338433	1747	34
338621	996	672
338860	1654	450
338926	1952	9749
340993	1899	4140
341548	1269	801
341724	1954	390
341817	725	93
343002	884	0
343277	859	433
343378	780	111
345308	2160	3270
345532	2190	216
345607	2295	949
345685	1738	215
346059	1636	21828
346103	1282	593
346307	1556	53473
346659	2798	38292
346791	914	21893
347655	1646	5240
347683	411	2243
349030	1695	4796
349074	2756	15058
349427	1218	1322
349781	2007	54
352148	3944	492
352299	2070	1099
353024	1931	11309
353807	2132	251893
354003	1203	2910
354125	1256	2074
354576	1403	20177
355193	426	0
355691	707	5
355737	1688	59
355793	1202	2704
356230	3010	10236
356870	797	240
357309	760	40
357360	564	2365
357534	1966	492
357819	446	103
357881	741	39
358084	728	61
358173	586	0
358603	997	0
358862	2071	7
359028	949	0
359244	734	0
359258	527	0
359353	920	15
359391	1736	11
359590	2010	537
359876	849	251
360543	1537	241
360766	1412	0
360781	844	156
360911	791	23
360989	732	0
361053	1335	20
361055	865	50
361099	811	0
361196	1105	6
361212	1003	0
361275	1487	619
361276	2300	1813
361321	956	0
361323	2217	82
361341	660	0
361641	1087	45
361678	836	103
361942	632	3337
362073	1101	123
362155	2309	4061
362527	580	13
362666	1798	1389
362703	2355	98
362834	523	0
363033	459	79
363060	867	0
363088	1312	160
363186	2555	3643
363191	571	0
364063	1380	190
364079	2364	697
364097	991	106
364175	1575	7
364526	3279	12645
366639	1854	1228
366706	841	2863
366709	700	2
367136	933	13
367352	1070	2603
367406	752	3
367546	1549	0
367563	1047	17
367609	1167	252
367612	575	7
368105	1086	356
368135	1235	1545
368187	2134	50
368737	936	883
368936	2700	151
368952	1991	400
369023	1218	0
369302	895	32
369367	829	50
369452	610	32
369568	1537	247
370308	3050	3510
371135	1620	777
371175	1327	513
371609	1214	116
371618	695	198
371865	793	131
371895	731	0
372116	549	0
372204	742	54
372445	2469	1477
372933	1603	2600
372946	1062	122
372979	1146	222
373113	832	292
373146	780	350
373176	925	44
373220	1693	258
373335	1142	612
373494	750	359
373756	1031	63979
374010	1246	445
374664	2505	242
374682	1115	105
374930	2973	3625
374960	2301	1336
375318	2691	6547
375351	1339	1400
375474	1003	352
375591	1593	1231
376024	1900	390
376152	2005	75
376153	1561	11
376228	3123	160
376480	1316	14
376530	1410	1
376586	1011	378
377165	948	126
377291	2232	135
377360	953	37
377473	674	0
377652	935	65
377770	674	72
377842	883	801
377884	874	9
377987	2393	278
378389	1511	1304
379330	1528	415
379612	1176	445
380203	2143	7893
380352	983	0
380880	1005	1254
381444	2512	802
381728	1065	0
382020	966	0
382277	1568	6729
382732	375	139
383247	1007	2294
383488	1303	3421
385194	2612	175
385590	1634	1451
385634	1171	70
385798	1534	1287
385847	653	22
386311	661	37
386408	1830	662
386409	4415	9056
386697	1626	2
387942	1655	582
389071	1595	4426
389169	1922	15733
389345	555	25
389357	2819	2992
389566	2060	1223
389633	842	786
389825	1975	3897
390256	797	7068
390705	1894	742
390770	1452	1291
391421	769	187
392321	1286	2255
392372	1770	204
392441	1076	14270
392559	1632	749
392802	1632	1812
394530	1424	554
395831	759	73
395879	741	0
395886	1368	1465
397171	2435	3023
397685	1704	1076
398256	1101	62
399298	854	22767
399343	568	176
399877	605	9089
400971	1674	4897
401814	1294	171
403079	1094	6
403166	443	749
403605	1666	11
404584	1127	106
404827	670	87
404957	1125	6666
405202	1235	515
405208	3512	7451
405839	1490	1085
405863	2371	3494
405971	590	11562
406771	1303	543
406830	1564	227
408237	647	341
409207	952	2704
409208	1101	846
410678	2734	4582
413229	1576	15614
413324	625	940
413388	1429	177282
413804	781	175
413931	1479	6377
414661	1501	3342
415541	1415	454
417196	1235	0
417587	1377	7159
418220	815	0
418977	894	53
419023	1486	639
419323	826	4
419399	967	73
419426	844	61
419693	1419	2545
419981	3248	887
420281	1255	3917
423332	560	0
423453	725	10619
423608	1719	108328
423694	980	8774
423772	949	1875
423886	1065	37
424288	658	153
424364	889	157
425912	655	1693
425913	1075	305
426854	1320	1780
427268	865	195
427802	1254	914
428533	725	3343
429319	719	2
429430	1072	69
429432	768	13
429684	352	1310
429786	390	1
429798	987	12
429951	749	0
430188	1252	3
430565	547	374
430654	1355	11
430735	882	435
431047	750	1190
431263	1656	166
431684	1031	0
431819	715	0
431852	859	0
432122	727	0
432505	480	0
432796	944	0
432808	685	118
432896	1166	604
433589	2713	147
433741	1047	0
433887	952	28
433895	958	669
433930	1081	1631
434083	606	130
434365	2801	677
434612	722	2544
435366	2071	9466
435612	2570	719
436098	582	21
436215	731	1427
436305	641	1967
436314	3856	8982
436414	2791	1226
436541	603	123
436826	758	285
436874	933	518
437543	1044	875
437657	2531	2542
437990	769	106
438044	928	9
438444	951	81
438484	679	8
439161	1477	28
439271	867	8
439399	784	183
439402	1319	10
439509	2207	493
439661	382	7
439726	2798	121217
439959	665	20
439983	1497	211
440292	1964	2530
440317	1146	1720
440467	1832	293
440907	2030	5678
441224	1619	0
441551	1954	22506
442117	1696	2184
442257	984	2
442780	1635	42
442881	1090	1319
443541	1375	142
443663	1054	71
443737	591	0
443788	817	0
443965	426	0
444194	1555	14
444415	766	440
445165	692	279
445238	2398	6293
445419	2564	1784
445422	524	0
445976	828	7718
446074	674	0
446164	3252	3393
446421	528	49
446621	2431	9935
447741	1037	68647
448771	2695	4323
449961	930	5696
450061	1220	2583
450606	1382	1203
453223	1500	2016
453254	1024	1631
454024	573	0
454266	766	127
454571	788	18
455896	1479	20
455915	1597	5877
455957	1408	21
455990	1364	2166
456113	1681	744
456130	1520	117
456233	1440	534
456604	777	618
456688	428	119
457217	690	44
457670	1269	80
457837	1211	13778
459181	985	20
459258	783	57
459317	356	5
459323	1287	103
459332	539	0
459334	657	297
459734	2475	882
459926	738	1
460014	1017	0
460155	1018	0
460195	848	62
460228	1077	1808
460237	504	0
460279	514	0
460295	296	0
460369	1161	0
460374	727	0
460414	965	0
460573	2009	1652
460763	1101	935
460829	580	3
460845	1344	21538
461048	1735	1401
461280	683	5
461295	917	38
461313	615	48
461443	693	91
461565	893	42
461793	819	842
461795	1214	2623
461878	1033	52
462024	458	5
462119	1195	121
462483	550	1482
462492	721	11174
462529	1135	81
462618	947	123
462653	1966	810
462902	658	83
463535	1089	402
464084	1381	1606
464189	704	324
464364	1904	5
464489	3487	0
464542	1133	21595
464726	3060	11872
464745	591	161
464813	695	0
465015	2558	31548
465037	1594	354
465212	1689	449
465226	1933	167
465276	2811	397
465835	1354	0
465854	1029	0
465987	718	93
466272	412	102
466515	2066	1891
466585	1197	100
467123	2196	1711
467191	1651	221
467344	1478	1025
467468	1841	565
467481	614	31759
467665	875	439
467909	682	146
468686	1230	9267
468753	796	62
468793	871	53
468893	672	1554
468919	731	126
468960	801	15355
469007	1017	342
469008	1712	1182
469417	1800	808
469504	474	8
469528	1015	30
469587	3768	0
469961	539	0
470182	1265	5
470385	852	87
470466	1011	2281
471021	941	115
471192	1116	880
471531	1175	853
471564	1207	1096
471577	853	6875
471746	825	58
471815	971	2
471823	2018	112
471829	440	3
472460	371	39
472618	498	30
472630	821	142
472726	1455	455
473578	1183	55
473707	1513	18987
473812	881	814
